timestamp,graph_type,place_name or coordinates,odtc_time,odtc_central_nodes_count,total_origin_nodes,total_dest_nodes,total_odtc_nodes,tc_time,tc_central_nodes_count,total_tc_nodes
2025-03-27T17:53:53.766965,Grid,"Tondo, Manila",0.08245397,37,51,93,379,0.51422763,30,379
2025-03-27T17:53:57.488370,Grid,"Tondo, Manila",0.08721471,37,51,93,379,0.54308867,30,379
2025-03-27T17:54:01.258681,Grid,"Tondo, Manila",0.0826695,37,51,93,379,0.51625609,30,379
2025-03-27T17:54:05.022351,Grid,"Tondo, Manila",0.08317304,37,51,93,379,0.51620841,30,379
2025-03-27T17:54:08.701931,Grid,"Tondo, Manila",0.0819788,37,51,93,379,0.51679397,30,379
2025-03-27T17:54:12.443766,Grid,"Tondo, Manila",0.08211923,37,51,93,379,0.52242279,30,379
2025-03-27T17:54:16.184985,Grid,"Tondo, Manila",0.08275771,37,51,93,379,0.52193022,30,379
2025-03-27T17:54:19.934345,Grid,"Tondo, Manila",0.08220506,37,51,93,379,0.51758909,30,379
2025-03-27T17:54:23.617159,Grid,"Tondo, Manila",0.08256483,37,51,93,379,0.51604128,30,379
2025-03-27T17:54:27.406515,Grid,"Tondo, Manila",0.0857985,37,51,93,379,0.53973651,30,379
2025-03-27T17:54:31.166559,Grid,"Tondo, Manila",0.08270335,37,51,93,379,0.51670241,30,379
2025-03-27T17:54:34.855777,Grid,"Tondo, Manila",0.08260846,37,51,93,379,0.52600837,30,379
2025-03-27T17:54:38.665544,Grid,"Tondo, Manila",0.08584452,37,51,93,379,0.53417397,30,379
2025-03-27T17:54:42.465909,Grid,"Tondo, Manila",0.08599877,37,51,93,379,0.54372096,30,379
2025-03-27T17:54:46.132848,Grid,"Tondo, Manila",0.08241558,37,51,93,379,0.5168643,30,379
2025-03-27T17:54:49.912985,Grid,"Tondo, Manila",0.08242011,37,51,93,379,0.51857018,30,379
2025-03-27T17:54:53.682434,Grid,"Tondo, Manila",0.08334303,37,51,93,379,0.52272463,30,379
2025-03-27T17:54:57.446596,Grid,"Tondo, Manila",0.08283448,37,51,93,379,0.52277327,30,379
2025-03-27T17:55:01.132132,Grid,"Tondo, Manila",0.08281207,37,51,93,379,0.51855922,30,379
2025-03-27T17:55:04.881788,Grid,"Tondo, Manila",0.08234978,37,51,93,379,0.51625991,30,379
2025-03-27T17:55:08.646819,Grid,"Tondo, Manila",0.08247733,37,51,93,379,0.51591539,30,379
2025-03-27T17:55:12.339227,Grid,"Tondo, Manila",0.08315158,37,51,93,379,0.51865911,30,379
2025-03-27T17:55:16.086960,Grid,"Tondo, Manila",0.08299589,37,51,93,379,0.52507973,30,379
2025-03-27T17:55:19.799869,Grid,"Tondo, Manila",0.08230162,37,51,93,379,0.5126102,30,379
2025-03-27T17:55:23.498509,Grid,"Tondo, Manila",0.08245969,37,51,93,379,0.51725841,30,379
2025-03-27T17:55:27.304986,Grid,"Tondo, Manila",0.08589172,37,51,93,379,0.54094315,30,379
2025-03-27T17:55:31.111428,Grid,"Tondo, Manila",0.08597565,37,51,93,379,0.54986405,30,379
2025-03-27T17:55:34.933027,Grid,"Tondo, Manila",0.08568406,37,51,93,379,0.53876305,30,379
2025-03-27T17:55:38.633162,Grid,"Tondo, Manila",0.08236718,37,51,93,379,0.5171752,30,379
2025-03-27T17:55:42.441375,Grid,"Tondo, Manila",0.08582139,37,51,93,379,0.54051828,30,379
2025-03-27T17:55:46.233085,Grid,"Tondo, Manila",0.08633327,37,51,93,379,0.53877091,30,379
2025-03-27T17:55:49.920697,Grid,"Tondo, Manila",0.08250093,37,51,93,379,0.52024293,30,379
2025-03-27T17:55:53.675527,Grid,"Tondo, Manila",0.08220887,37,51,93,379,0.51605558,30,379
2025-03-27T17:55:57.434396,Grid,"Tondo, Manila",0.0819695,37,51,93,379,0.51291156,30,379
2025-03-27T17:56:01.106895,Grid,"Tondo, Manila",0.08239555,37,51,93,379,0.51477432,30,379
2025-03-27T17:56:04.858625,Grid,"Tondo, Manila",0.08266044,37,51,93,379,0.51285982,30,379
2025-03-27T17:56:08.604846,Grid,"Tondo, Manila",0.08291507,37,51,93,379,0.52058291,30,379
2025-03-27T17:56:12.377832,Grid,"Tondo, Manila",0.08241653,37,51,93,379,0.51704741,30,379
2025-03-27T17:56:16.068897,Grid,"Tondo, Manila",0.08267188,37,51,93,379,0.51993871,30,379
2025-03-27T17:56:19.806447,Grid,"Tondo, Manila",0.08222771,37,51,93,379,0.51769257,30,379
2025-03-27T17:56:23.557463,Grid,"Tondo, Manila",0.08332777,37,51,93,379,0.51279545,30,379
2025-03-27T17:56:27.232182,Grid,"Tondo, Manila",0.08723259,37,51,93,379,0.5172379,30,379
2025-03-27T17:56:31.051844,Grid,"Tondo, Manila",0.08597636,37,51,93,379,0.54012084,30,379
2025-03-27T17:56:34.872952,Grid,"Tondo, Manila",0.08629489,37,51,93,379,0.539078,30,379
2025-03-27T17:56:38.547428,Grid,"Tondo, Manila",0.0823009,37,51,93,379,0.51741886,30,379
2025-03-27T17:56:42.303738,Grid,"Tondo, Manila",0.08209658,37,51,93,379,0.52490926,30,379
2025-03-27T17:56:46.061963,Grid,"Tondo, Manila",0.08288908,37,51,93,379,0.51872349,30,379
2025-03-27T17:56:49.840300,Grid,"Tondo, Manila",0.08254743,37,51,93,379,0.51486635,30,379
2025-03-27T17:56:53.533810,Grid,"Tondo, Manila",0.08283997,37,51,93,379,0.51699042,30,379
2025-03-27T17:56:57.346593,Grid,"Tondo, Manila",0.08620811,37,51,93,379,0.54628778,30,379
2025-03-27T17:57:01.089208,Grid,"Tondo, Manila",0.08284688,37,51,93,379,0.51492858,30,379
2025-03-27T17:57:04.788891,Grid,"Tondo, Manila",0.08285975,37,51,93,379,0.51740313,30,379
2025-03-27T17:57:08.635710,Grid,"Tondo, Manila",0.08642507,37,51,93,379,0.54018235,30,379
2025-03-27T17:57:12.448983,Grid,"Tondo, Manila",0.08580446,37,51,93,379,0.54415298,30,379
2025-03-27T17:57:16.190118,Grid,"Tondo, Manila",0.08550692,37,51,93,379,0.54270458,30,379
2025-03-27T17:57:19.951660,Grid,"Tondo, Manila",0.08308387,37,51,93,379,0.52169275,30,379
2025-03-27T17:57:23.696514,Grid,"Tondo, Manila",0.08266544,37,51,93,379,0.51654506,30,379
2025-03-27T17:57:27.469504,Grid,"Tondo, Manila",0.08224487,37,51,93,379,0.51473403,30,379
2025-03-27T17:57:31.174896,Grid,"Tondo, Manila",0.08246732,37,51,93,379,0.51991439,30,379
2025-03-27T17:57:34.926696,Grid,"Tondo, Manila",0.08223248,37,51,93,379,0.51170301,30,379
2025-03-27T17:57:38.675048,Grid,"Tondo, Manila",0.08206987,37,51,93,379,0.51370859,30,379
2025-03-27T17:57:42.364117,Grid,"Tondo, Manila",0.08261776,37,51,93,379,0.51972198,30,379
2025-03-27T17:57:46.132867,Grid,"Tondo, Manila",0.08310318,37,51,93,379,0.51565576,30,379
2025-03-27T17:57:49.890327,Grid,"Tondo, Manila",0.08235526,37,51,93,379,0.51671576,30,379
2025-03-27T17:57:53.573931,Grid,"Tondo, Manila",0.08831549,37,51,93,379,0.51315165,30,379
2025-03-27T17:57:57.324722,Grid,"Tondo, Manila",0.08248043,37,51,93,379,0.51593614,30,379
2025-03-27T17:58:01.048077,Grid,"Tondo, Manila",0.08227277,37,51,93,379,0.5150528,30,379
2025-03-27T17:58:04.828572,Grid,"Tondo, Manila",0.08237195,37,51,93,379,0.51416755,30,379
2025-03-27T17:58:08.574244,Grid,"Tondo, Manila",0.08567691,37,51,93,379,0.54781675,30,379
2025-03-27T17:58:12.317793,Grid,"Tondo, Manila",0.08253551,37,51,93,379,0.51435447,30,379
2025-03-27T17:58:16.057247,Grid,"Tondo, Manila",0.08211303,37,51,93,379,0.51456237,30,379
2025-03-27T17:58:19.735465,Grid,"Tondo, Manila",0.0816288,37,51,93,379,0.52508497,30,379
2025-03-27T17:58:23.516295,Grid,"Tondo, Manila",0.08324909,37,51,93,379,0.51690483,30,379
2025-03-27T17:58:27.264101,Grid,"Tondo, Manila",0.0820446,37,51,93,379,0.51601577,30,379
2025-03-27T17:58:30.933395,Grid,"Tondo, Manila",0.08234859,37,51,93,379,0.51594114,30,379
2025-03-27T17:58:34.694916,Grid,"Tondo, Manila",0.08175945,37,51,93,379,0.5156455,30,379
2025-03-27T17:58:38.433373,Grid,"Tondo, Manila",0.08263326,37,51,93,379,0.51474643,30,379
2025-03-27T17:58:42.184978,Grid,"Tondo, Manila",0.08196235,37,51,93,379,0.51216292,30,379
2025-03-27T17:58:45.858694,Grid,"Tondo, Manila",0.08083438,37,51,93,379,0.51749206,30,379
2025-03-27T17:58:49.588740,Grid,"Tondo, Manila",0.08295178,37,51,93,379,0.52036428,30,379
2025-03-27T17:58:53.341933,Grid,"Tondo, Manila",0.08257103,37,51,93,379,0.51673532,30,379
2025-03-27T17:58:57.009976,Grid,"Tondo, Manila",0.08182454,37,51,93,379,0.5183084,30,379
2025-03-27T17:59:00.773918,Grid,"Tondo, Manila",0.08316898,37,51,93,379,0.52246881,30,379
2025-03-27T17:59:04.509028,Grid,"Tondo, Manila",0.08162785,37,51,93,379,0.51644278,30,379
2025-03-27T17:59:08.173329,Grid,"Tondo, Manila",0.08197665,37,51,93,379,0.51392746,30,379
2025-03-27T17:59:11.930546,Grid,"Tondo, Manila",0.0821104,37,51,93,379,0.51877475,30,379
2025-03-27T17:59:15.677773,Grid,"Tondo, Manila",0.08213949,37,51,93,379,0.52050614,30,379
2025-03-27T17:59:20.450339,Grid,"Tondo, Manila",0.082021,37,51,93,379,0.51218963,30,379
2025-03-27T17:59:24.129404,Grid,"Tondo, Manila",0.08166862,37,51,93,379,0.51458073,30,379
2025-03-27T17:59:27.927507,Grid,"Tondo, Manila",0.08595157,37,51,93,379,0.53853154,30,379
2025-03-27T17:59:31.689072,Grid,"Tondo, Manila",0.08299613,37,51,93,379,0.5123415,30,379
2025-03-27T17:59:35.368036,Grid,"Tondo, Manila",0.08194017,37,51,93,379,0.51665998,30,379
2025-03-27T17:59:39.120244,Grid,"Tondo, Manila",0.08230329,37,51,93,379,0.51449084,30,379
2025-03-27T17:59:42.869460,Grid,"Tondo, Manila",0.08227253,37,51,93,379,0.51477861,30,379
2025-03-27T17:59:46.532726,Grid,"Tondo, Manila",0.08207679,37,51,93,379,0.51760197,30,379
2025-03-27T17:59:50.280769,Grid,"Tondo, Manila",0.08200002,37,51,93,379,0.51908159,30,379
2025-03-27T17:59:54.050325,Grid,"Tondo, Manila",0.08348393,37,51,93,379,0.52016163,30,379
2025-03-27T17:59:57.825435,Grid,"Tondo, Manila",0.08226919,37,51,93,379,0.51791048,30,379
2025-03-27T18:00:01.484302,Grid,"Tondo, Manila",0.08200359,37,51,93,379,0.51707983,30,379
2025-03-27T18:00:05.342161,Grid,"Tondo, Manila",0.08625817,37,51,93,379,0.54322839,30,379
2025-03-27T18:00:09.151442,Grid,"Tondo, Manila",0.08609271,37,51,93,379,0.54307055,30,379
2025-03-27T18:00:12.830358,Grid,"Tondo, Manila",0.08233452,37,51,93,379,0.52069855,30,379
2025-03-27T18:00:16.572832,Grid,"Tondo, Manila",0.08194566,37,51,93,379,0.51172566,30,379
2025-03-27T18:00:20.343151,Grid,"Tondo, Manila",0.08280778,37,51,93,379,0.52219582,30,379
2025-03-27T18:00:24.002126,Grid,"Tondo, Manila",0.08233476,37,51,93,379,0.51688433,30,379
2025-03-27T18:00:27.822501,Grid,"Tondo, Manila",0.08576846,37,51,93,379,0.54145288,30,379
2025-03-27T18:00:31.651836,Grid,"Tondo, Manila",0.08601022,37,51,93,379,0.54019499,30,379
2025-03-27T18:00:35.401995,Grid,"Tondo, Manila",0.08114314,37,51,93,379,0.52241874,30,379
2025-03-27T18:00:39.099730,Grid,"Tondo, Manila",0.08272791,37,51,93,379,0.5224812,30,379
2025-03-27T18:00:42.869260,Grid,"Tondo, Manila",0.08316064,37,51,93,379,0.51869345,30,379
2025-03-27T18:00:46.626367,Grid,"Tondo, Manila",0.08245349,37,51,93,379,0.5143714,30,379
2025-03-27T18:00:50.372185,Grid,"Tondo, Manila",0.08624053,37,51,93,379,0.5443449,30,379
2025-03-27T18:00:54.211859,Grid,"Tondo, Manila",0.08660626,37,51,93,379,0.54359889,30,379
2025-03-27T18:00:57.965076,Grid,"Tondo, Manila",0.0824852,37,51,93,379,0.51705742,30,379
2025-03-27T18:01:01.638902,Grid,"Tondo, Manila",0.08608675,37,51,93,379,0.5159142,30,379
2025-03-27T18:01:05.372460,Grid,"Tondo, Manila",0.08205891,37,51,93,379,0.51461744,30,379
2025-03-27T18:01:09.126596,Grid,"Tondo, Manila",0.08289766,37,51,93,379,0.52268624,30,379
2025-03-27T18:01:12.884146,Grid,"Tondo, Manila",0.08181667,37,51,93,379,0.5106535,30,379
2025-03-27T18:01:16.569941,Grid,"Tondo, Manila",0.08175755,37,51,93,379,0.52225947,30,379
2025-03-27T18:01:20.297486,Grid,"Tondo, Manila",0.08214569,37,51,93,379,0.5186553,30,379
2025-03-27T18:01:24.036359,Grid,"Tondo, Manila",0.08303046,37,51,93,379,0.5121696,30,379
2025-03-27T18:01:27.702344,Grid,"Tondo, Manila",0.08234,37,51,93,379,0.51738644,30,379
2025-03-27T18:01:31.471106,Grid,"Tondo, Manila",0.08304834,37,51,93,379,0.52319026,30,379
2025-03-27T18:01:35.206230,Grid,"Tondo, Manila",0.08201003,37,51,93,379,0.51688194,30,379
2025-03-27T18:01:38.867941,Grid,"Tondo, Manila",0.08240032,37,51,93,379,0.51818991,30,379
2025-03-27T18:01:42.617782,Grid,"Tondo, Manila",0.0825603,37,51,93,379,0.5189898,30,379
2025-03-27T18:01:46.390421,Grid,"Tondo, Manila",0.08254838,37,51,93,379,0.51766038,30,379
2025-03-27T18:01:50.174675,Grid,"Tondo, Manila",0.08277774,37,51,93,379,0.520401,30,379
2025-03-27T18:01:53.861677,Grid,"Tondo, Manila",0.08274508,37,51,93,379,0.52222252,30,379
2025-03-27T18:01:57.626888,Grid,"Tondo, Manila",0.08203363,37,51,93,379,0.51540041,30,379
2025-03-27T18:02:01.369095,Grid,"Tondo, Manila",0.08291173,37,51,93,379,0.51444697,30,379
2025-03-27T18:02:05.033523,Grid,"Tondo, Manila",0.08247447,37,51,93,379,0.51786613,30,379
2025-03-27T18:02:08.793501,Grid,"Tondo, Manila",0.08270645,37,51,93,379,0.52036309,30,379
2025-03-27T18:02:12.611101,Grid,"Tondo, Manila",0.08251739,37,51,93,379,0.52377129,30,379
2025-03-27T18:02:16.288767,Grid,"Tondo, Manila",0.08218145,37,51,93,379,0.51805234,30,379
2025-03-27T18:02:20.027349,Grid,"Tondo, Manila",0.08170438,37,51,93,379,0.5123744,30,379
2025-03-27T18:02:23.773785,Grid,"Tondo, Manila",0.08239031,37,51,93,379,0.5204761,30,379
2025-03-27T18:02:27.534511,Grid,"Tondo, Manila",0.08166742,37,51,93,379,0.5171845,30,379
2025-03-27T18:02:31.229358,Grid,"Tondo, Manila",0.08356595,37,51,93,379,0.52031446,30,379
2025-03-27T18:02:35.008073,Grid,"Tondo, Manila",0.08273029,37,51,93,379,0.52223039,30,379
2025-03-27T18:02:38.753125,Grid,"Tondo, Manila",0.08342052,37,51,93,379,0.51244426,30,379
2025-03-27T18:02:42.514930,Grid,"Tondo, Manila",0.08681178,37,51,93,379,0.54845142,30,379
2025-03-27T18:02:46.264897,Grid,"Tondo, Manila",0.08247614,37,51,93,379,0.51911283,30,379
2025-03-27T18:02:50.023799,Grid,"Tondo, Manila",0.08241081,37,51,93,379,0.51277399,30,379
2025-03-27T18:02:53.772037,Grid,"Tondo, Manila",0.08653951,37,51,93,379,0.54261541,30,379
2025-03-27T18:02:57.587963,Grid,"Tondo, Manila",0.08639693,37,51,93,379,0.54047585,30,379
2025-03-27T18:03:01.400832,Grid,"Tondo, Manila",0.0862987,37,51,93,379,0.54345489,30,379
2025-03-27T18:03:05.152717,Grid,"Tondo, Manila",0.08190179,37,51,93,379,0.51709199,30,379
2025-03-27T18:03:08.828447,Grid,"Tondo, Manila",0.08229709,37,51,93,379,0.51530385,30,379
2025-03-27T18:03:12.575794,Grid,"Tondo, Manila",0.08249855,37,51,93,379,0.52641487,30,379
2025-03-27T18:03:16.312942,Grid,"Tondo, Manila",0.08298349,37,51,93,379,0.51715732,30,379
2025-03-27T18:03:19.997470,Grid,"Tondo, Manila",0.08246136,37,51,93,379,0.52141285,30,379
2025-03-27T18:03:23.837688,Grid,"Tondo, Manila",0.08644414,37,51,93,379,0.54420519,30,379
2025-03-27T18:03:27.688516,Grid,"Tondo, Manila",0.08649278,37,51,93,379,0.54919195,30,379
2025-03-27T18:03:31.392544,Grid,"Tondo, Manila",0.08309436,37,51,93,379,0.51908946,30,379
2025-03-27T18:03:35.137147,Grid,"Tondo, Manila",0.082232,37,51,93,379,0.51728654,30,379
2025-03-27T18:03:38.860343,Grid,"Tondo, Manila",0.08239317,37,51,93,379,0.51470256,30,379
2025-03-27T18:03:42.599525,Grid,"Tondo, Manila",0.08239555,37,51,93,379,0.51969743,30,379
2025-03-27T18:03:46.269016,Grid,"Tondo, Manila",0.08203769,37,51,93,379,0.51976776,30,379
2025-03-27T18:03:50.097816,Grid,"Tondo, Manila",0.08716917,37,51,93,379,0.54252005,30,379
2025-03-27T18:03:53.836606,Grid,"Tondo, Manila",0.08264279,37,51,93,379,0.51181817,30,379
2025-03-27T18:03:57.601084,Grid,"Tondo, Manila",0.0866642,37,51,93,379,0.54572654,30,379
2025-03-27T18:04:01.359029,Grid,"Tondo, Manila",0.08256888,37,51,93,379,0.51418924,30,379
2025-03-27T18:04:05.122163,Grid,"Tondo, Manila",0.08262348,37,51,93,379,0.51471758,30,379
2025-03-27T18:04:08.832068,Grid,"Tondo, Manila",0.0832386,37,51,93,379,0.5245142,30,379
2025-03-27T18:04:12.587389,Grid,"Tondo, Manila",0.08270431,37,51,93,379,0.51771784,30,379
2025-03-27T18:04:16.344467,Grid,"Tondo, Manila",0.0820334,37,51,93,379,0.51782441,30,379
2025-03-27T18:04:20.101124,Grid,"Tondo, Manila",0.08183098,37,51,93,379,0.51964068,30,379
2025-03-27T18:04:23.782648,Grid,"Tondo, Manila",0.08792782,37,51,93,379,0.52351499,30,379
2025-03-27T18:04:27.532052,Grid,"Tondo, Manila",0.08233953,37,51,93,379,0.51651359,30,379
2025-03-27T18:04:31.366184,Grid,"Tondo, Manila",0.08695459,37,51,93,379,0.5375762,30,379
2025-03-27T18:04:35.123581,Grid,"Tondo, Manila",0.08653951,37,51,93,379,0.54409504,30,379
2025-03-27T18:04:38.891905,Grid,"Tondo, Manila",0.08282948,37,51,93,379,0.52437687,30,379
2025-03-27T18:04:42.663101,Grid,"Tondo, Manila",0.08303976,37,51,93,379,0.51556659,30,379
2025-03-27T18:04:46.423993,Grid,"Tondo, Manila",0.08734751,37,51,93,379,0.54840469,30,379
2025-03-27T18:04:50.252465,Grid,"Tondo, Manila",0.08626175,37,51,93,379,0.54458213,30,379
2025-03-27T18:04:54.020935,Grid,"Tondo, Manila",0.08331704,37,51,93,379,0.52705383,30,379
2025-03-27T18:04:57.792333,Grid,"Tondo, Manila",0.08235502,37,51,93,379,0.52054358,30,379
2025-03-27T18:05:01.521439,Grid,"Tondo, Manila",0.0829947,37,51,93,379,0.52127957,30,379
2025-03-27T18:05:05.298346,Grid,"Tondo, Manila",0.08285379,37,51,93,379,0.52055097,30,379
2025-03-27T18:05:09.068274,Grid,"Tondo, Manila",0.08309364,37,51,93,379,0.52522159,30,379
2025-03-27T18:05:12.744635,Grid,"Tondo, Manila",0.08253908,37,51,93,379,0.5160799,30,379
2025-03-27T18:05:16.506583,Grid,"Tondo, Manila",0.0832026,37,51,93,379,0.51411819,30,379
2025-03-27T18:05:20.257183,Grid,"Tondo, Manila",0.08251357,37,51,93,379,0.51392317,30,379
2025-03-27T18:05:23.981266,Grid,"Tondo, Manila",0.08278894,37,51,93,379,0.52504134,30,379
2025-03-27T18:05:27.782322,Grid,"Tondo, Manila",0.08224392,37,51,93,379,0.51808405,30,379
2025-03-27T18:05:31.550093,Grid,"Tondo, Manila",0.08298397,37,51,93,379,0.51755881,30,379
2025-03-27T18:05:35.347082,Grid,"Tondo, Manila",0.08199048,37,51,93,379,0.51092339,30,379
2025-03-27T18:05:39.106383,Grid,"Tondo, Manila",0.08212423,37,51,93,379,0.51751065,30,379
2025-03-27T18:05:42.911187,Grid,"Tondo, Manila",0.08245683,37,51,93,379,0.51646066,30,379
2025-03-27T18:05:46.650752,Grid,"Tondo, Manila",0.08282971,37,51,93,379,0.51046944,30,379
2025-03-27T18:05:50.406566,Grid,"Tondo, Manila",0.08221602,37,51,93,379,0.51967335,30,379
2025-03-27T18:05:54.209151,Grid,"Tondo, Manila",0.08227611,37,51,93,379,0.51852465,30,379
2025-03-27T18:05:58.038692,Grid,"Tondo, Manila",0.08175802,37,51,93,379,0.51592851,30,379
2025-03-27T18:06:01.797790,Grid,"Tondo, Manila",0.08211851,37,51,93,379,0.50817513,30,379
2025-03-27T18:06:05.556673,Grid,"Tondo, Manila",0.08253241,37,51,93,379,0.51827407,30,379
2025-03-27T18:06:09.299289,Grid,"Tondo, Manila",0.08322453,37,51,93,379,0.51545143,30,379
2025-03-27T18:06:13.052422,Grid,"Tondo, Manila",0.08217669,37,51,93,379,0.51330018,30,379
2025-03-27T18:06:16.745734,Grid,"Tondo, Manila",0.0826745,37,51,93,379,0.5190351,30,379
2025-03-27T18:06:20.492461,Grid,"Tondo, Manila",0.08245254,37,51,93,379,0.51719904,30,379
2025-03-27T18:06:24.254635,Grid,"Tondo, Manila",0.0828557,37,51,93,379,0.51916528,30,379
2025-03-27T18:06:27.940373,Grid,"Tondo, Manila",0.08265948,37,51,93,379,0.52123022,30,379
2025-03-27T18:06:31.721726,Grid,"Tondo, Manila",0.08307934,37,51,93,379,0.52075458,30,379
2025-03-27T18:06:35.536156,Grid,"Tondo, Manila",0.08226919,37,51,93,379,0.51416683,30,379
2025-03-27T18:06:39.232436,Grid,"Tondo, Manila",0.08322001,37,51,93,379,0.51721835,30,379
2025-03-27T18:06:42.982654,Grid,"Tondo, Manila",0.0819838,37,51,93,379,0.51113963,30,379
2025-03-27T18:06:46.724290,Grid,"Tondo, Manila",0.08785439,37,51,93,379,0.5221796,30,379
2025-03-27T18:06:50.473181,Grid,"Tondo, Manila",0.08207917,37,51,93,379,0.51645207,30,379
2025-03-27T18:06:54.161573,Grid,"Tondo, Manila",0.08271289,37,51,93,379,0.51718569,30,379
2025-03-27T18:06:57.907046,Grid,"Tondo, Manila",0.08216691,37,51,93,379,0.51504111,30,379
2025-03-27T18:07:01.659464,Grid,"Tondo, Manila",0.083287,37,51,93,379,0.52047205,30,379
2025-03-27T18:07:05.351946,Grid,"Tondo, Manila",0.08244038,37,51,93,379,0.51249695,30,379
2025-03-27T18:07:09.104296,Grid,"Tondo, Manila",0.08336234,37,51,93,379,0.51757145,30,379
2025-03-27T18:07:12.868647,Grid,"Tondo, Manila",0.08205581,37,51,93,379,0.51586032,30,379
2025-03-27T18:07:16.551851,Grid,"Tondo, Manila",0.08282161,37,51,93,379,0.51911974,30,379
2025-03-27T18:07:20.289612,Grid,"Tondo, Manila",0.08257294,37,51,93,379,0.52049208,30,379
2025-03-27T18:07:24.149228,Grid,"Tondo, Manila",0.08752036,37,51,93,379,0.54621196,30,379
2025-03-27T18:07:27.928949,Grid,"Tondo, Manila",0.08283734,37,51,93,379,0.5191772,30,379
2025-03-27T18:07:31.625071,Grid,"Tondo, Manila",0.08296561,37,51,93,379,0.52366877,30,379
2025-03-27T18:07:35.384655,Grid,"Tondo, Manila",0.08310294,37,51,93,379,0.52158999,30,379
2025-03-27T18:07:39.118525,Grid,"Tondo, Manila",0.08249021,37,51,93,379,0.51344681,30,379
2025-03-27T18:07:42.792522,Grid,"Tondo, Manila",0.08417249,37,51,93,379,0.52906346,30,379
