timestamp,graph_type,place_name or coordinates,odtc_time,odtc_central_nodes_count,total_origin_nodes,total_dest_nodes,total_odtc_nodes,tc_time,tc_central_nodes_count,total_tc_nodes
2025-03-30T20:45:40.284673,Ring,"(14.6514, 121.0497)",0.04276443,36,58,150,379,0.23658562,34,379
2025-03-30T20:45:53.207615,Ring,"(14.6514, 121.0497)",0.042799,36,58,150,379,0.23674178,34,379
2025-03-30T20:46:06.036239,Ring,"(14.6514, 121.0497)",0.04312778,36,58,150,379,0.23820376,34,379
2025-03-30T20:46:18.851423,Ring,"(14.6514, 121.0497)",0.04256272,36,58,150,379,0.23536205,34,379
2025-03-30T20:46:31.739486,Ring,"(14.6514, 121.0497)",0.04283595,36,58,150,379,0.23628592,34,379
2025-03-30T20:46:44.569331,Ring,"(14.6514, 121.0497)",0.04323554,36,58,150,379,0.2378273,34,379
2025-03-30T20:46:57.430257,Ring,"(14.6514, 121.0497)",0.04276824,36,58,150,379,0.23830342,34,379
2025-03-30T20:47:10.369880,Ring,"(14.6514, 121.0497)",0.04295516,36,58,150,379,0.31112194,34,379
2025-03-30T20:47:23.176245,Ring,"(14.6514, 121.0497)",0.0427618,36,58,150,379,0.23628497,34,379
2025-03-30T20:47:35.990109,Ring,"(14.6514, 121.0497)",0.04288697,36,58,150,379,0.23678613,34,379
2025-03-30T20:47:48.913659,Ring,"(14.6514, 121.0497)",0.04296207,36,58,150,379,0.23811221,34,379
2025-03-30T20:48:01.747431,Ring,"(14.6514, 121.0497)",0.04285359,36,58,150,379,0.23652506,34,379
2025-03-30T20:48:14.608832,Ring,"(14.6514, 121.0497)",0.04329395,36,58,150,379,0.23859334,34,379
2025-03-30T20:48:27.450188,Ring,"(14.6514, 121.0497)",0.04270816,36,58,150,379,0.23601604,34,379
2025-03-30T20:48:40.270443,Ring,"(14.6514, 121.0497)",0.04281449,36,58,150,379,0.23577046,34,379
2025-03-30T20:48:53.098360,Ring,"(14.6514, 121.0497)",0.04314661,36,58,150,379,0.23799729,34,379
2025-03-30T20:49:06.009366,Ring,"(14.6514, 121.0497)",0.04301786,36,58,150,379,0.31439328,34,379
2025-03-30T20:49:18.800988,Ring,"(14.6514, 121.0497)",0.04304338,36,58,150,379,0.23649478,34,379
2025-03-30T20:49:31.656616,Ring,"(14.6514, 121.0497)",0.04257298,36,58,150,379,0.23554277,34,379
2025-03-30T20:49:44.576164,Ring,"(14.6514, 121.0497)",0.04277325,36,58,150,379,0.236449,34,379
2025-03-30T20:49:57.412636,Ring,"(14.6514, 121.0497)",0.04240322,36,58,150,379,0.23740172,34,379
2025-03-30T20:50:10.248251,Ring,"(14.6514, 121.0497)",0.04255939,36,58,150,379,0.23618674,34,379
2025-03-30T20:50:23.135808,Ring,"(14.6514, 121.0497)",0.04258204,36,58,150,379,0.23467278,34,379
2025-03-30T20:50:35.948078,Ring,"(14.6514, 121.0497)",0.04285407,36,58,150,379,0.23534465,34,379
2025-03-30T20:50:48.801308,Ring,"(14.6514, 121.0497)",0.04264879,36,58,150,379,0.23737884,34,379
2025-03-30T20:51:01.710616,Ring,"(14.6514, 121.0497)",0.04284811,36,58,150,379,0.31201363,34,379
2025-03-30T20:51:14.530143,Ring,"(14.6514, 121.0497)",0.04249263,36,58,150,379,0.23633003,34,379
2025-03-30T20:51:27.373313,Ring,"(14.6514, 121.0497)",0.04274178,36,58,150,379,0.23718119,34,379
2025-03-30T20:51:40.301010,Ring,"(14.6514, 121.0497)",0.04262304,36,58,150,379,0.23483181,34,379
2025-03-30T20:51:53.127197,Ring,"(14.6514, 121.0497)",0.04278183,36,58,150,379,0.2369132,34,379
2025-03-30T20:52:05.984413,Ring,"(14.6514, 121.0497)",0.04251599,36,58,150,379,0.23485994,34,379
2025-03-30T20:52:18.866790,Ring,"(14.6514, 121.0497)",0.04267263,36,58,150,379,0.2367909,34,379
2025-03-30T20:52:31.674626,Ring,"(14.6514, 121.0497)",0.04332995,36,58,150,379,0.23477983,34,379
2025-03-30T20:52:44.534680,Ring,"(14.6514, 121.0497)",0.04277349,36,58,150,379,0.23801374,34,379
2025-03-30T20:52:57.415039,Ring,"(14.6514, 121.0497)",0.04275227,36,58,150,379,0.31328154,34,379
2025-03-30T20:53:10.244077,Ring,"(14.6514, 121.0497)",0.04268074,36,58,150,379,0.23640251,34,379
2025-03-30T20:53:23.090468,Ring,"(14.6514, 121.0497)",0.04292297,36,58,150,379,0.2373991,34,379
2025-03-30T20:53:35.990856,Ring,"(14.6514, 121.0497)",0.04285312,36,58,150,379,0.23584843,34,379
2025-03-30T20:53:48.831135,Ring,"(14.6514, 121.0497)",0.04287291,36,58,150,379,0.23538256,34,379
2025-03-30T20:54:01.655703,Ring,"(14.6514, 121.0497)",0.04261851,36,58,150,379,0.23754787,34,379
2025-03-30T20:54:14.563949,Ring,"(14.6514, 121.0497)",0.0431304,36,58,150,379,0.23943019,34,379
2025-03-30T20:54:27.417307,Ring,"(14.6514, 121.0497)",0.04282546,36,58,150,379,0.23707461,34,379
2025-03-30T20:54:40.278572,Ring,"(14.6514, 121.0497)",0.04299235,36,58,150,379,0.23867416,34,379
2025-03-30T20:54:53.200630,Ring,"(14.6514, 121.0497)",0.04258919,36,58,150,379,0.31226134,34,379
2025-03-30T20:55:06.025700,Ring,"(14.6514, 121.0497)",0.04247499,36,58,150,379,0.23495889,34,379
2025-03-30T20:55:18.887950,Ring,"(14.6514, 121.0497)",0.04292011,36,58,150,379,0.23827696,34,379
2025-03-30T20:55:31.797732,Ring,"(14.6514, 121.0497)",0.04231024,36,58,150,379,0.23494363,34,379
2025-03-30T20:55:44.604609,Ring,"(14.6514, 121.0497)",0.04262018,36,58,150,379,0.23523235,34,379
2025-03-30T20:55:57.419071,Ring,"(14.6514, 121.0497)",0.04269624,36,58,150,379,0.23772621,34,379
2025-03-30T20:56:10.274253,Ring,"(14.6514, 121.0497)",0.04294991,36,58,150,379,0.23509622,34,379
2025-03-30T20:56:23.138789,Ring,"(14.6514, 121.0497)",0.04297352,36,58,150,379,0.23747134,34,379
2025-03-30T20:56:36.007041,Ring,"(14.6514, 121.0497)",0.04242277,36,58,150,379,0.23687768,34,379
2025-03-30T20:56:48.933083,Ring,"(14.6514, 121.0497)",0.04285502,36,58,150,379,0.31153774,34,379
2025-03-30T20:57:01.765504,Ring,"(14.6514, 121.0497)",0.04248095,36,58,150,379,0.23587513,34,379
2025-03-30T20:57:14.613425,Ring,"(14.6514, 121.0497)",0.04316282,36,58,150,379,0.23825073,34,379
2025-03-30T20:57:27.517667,Ring,"(14.6514, 121.0497)",0.04291153,36,58,150,379,0.23548126,34,379
2025-03-30T20:57:40.363650,Ring,"(14.6514, 121.0497)",0.04263067,36,58,150,379,0.23536992,34,379
2025-03-30T20:57:53.170906,Ring,"(14.6514, 121.0497)",0.04230881,36,58,150,379,0.23506999,34,379
2025-03-30T20:58:06.062367,Ring,"(14.6514, 121.0497)",0.04288578,36,58,150,379,0.23734736,34,379
2025-03-30T20:58:18.998656,Ring,"(14.6514, 121.0497)",0.04274273,36,58,150,379,0.23694539,34,379
2025-03-30T20:58:31.860423,Ring,"(14.6514, 121.0497)",0.04303002,36,58,150,379,0.23603463,34,379
2025-03-30T20:58:44.772384,Ring,"(14.6514, 121.0497)",0.04268932,36,58,150,379,0.31104136,34,379
2025-03-30T20:58:57.583201,Ring,"(14.6514, 121.0497)",0.04248524,36,58,150,379,0.23429608,34,379
2025-03-30T20:59:10.412918,Ring,"(14.6514, 121.0497)",0.04324484,36,58,150,379,0.23619819,34,379
2025-03-30T20:59:23.307251,Ring,"(14.6514, 121.0497)",0.04259062,36,58,150,379,0.23565769,34,379
2025-03-30T20:59:36.258754,Ring,"(14.6514, 121.0497)",0.04279351,36,58,150,379,0.23519611,34,379
2025-03-30T20:59:49.080690,Ring,"(14.6514, 121.0497)",0.04250169,36,58,150,379,0.23509669,34,379
2025-03-30T21:00:01.971105,Ring,"(14.6514, 121.0497)",0.04269505,36,58,150,379,0.23525047,34,379
2025-03-30T21:00:14.792717,Ring,"(14.6514, 121.0497)",0.04265332,36,58,150,379,0.23691964,34,379
2025-03-30T21:00:27.626272,Ring,"(14.6514, 121.0497)",0.04289055,36,58,150,379,0.23826742,34,379
2025-03-30T21:00:40.531237,Ring,"(14.6514, 121.0497)",0.04266524,36,58,150,379,0.31153107,34,379
2025-03-30T21:00:54.123102,Ring,"(14.6514, 121.0497)",0.04294252,36,58,150,379,0.23830986,34,379
2025-03-30T21:01:06.999622,Ring,"(14.6514, 121.0497)",0.04323244,36,58,150,379,0.23772025,34,379
2025-03-30T21:01:19.935742,Ring,"(14.6514, 121.0497)",0.04271102,36,58,150,379,0.23565149,34,379
2025-03-30T21:01:32.747856,Ring,"(14.6514, 121.0497)",0.04272342,36,58,150,379,0.23830438,34,379
2025-03-30T21:01:45.604633,Ring,"(14.6514, 121.0497)",0.04273486,36,58,150,379,0.23604488,34,379
2025-03-30T21:01:58.521020,Ring,"(14.6514, 121.0497)",0.04283404,36,58,150,379,0.23739314,34,379
2025-03-30T21:02:11.358687,Ring,"(14.6514, 121.0497)",0.04326916,36,58,150,379,0.23659754,34,379
2025-03-30T21:02:24.155751,Ring,"(14.6514, 121.0497)",0.04275155,36,58,150,379,0.23681283,34,379
2025-03-30T21:02:37.108839,Ring,"(14.6514, 121.0497)",0.04281712,36,58,150,379,0.3125298,34,379
2025-03-30T21:02:49.925609,Ring,"(14.6514, 121.0497)",0.04218125,36,58,150,379,0.23516822,34,379
2025-03-30T21:03:02.769020,Ring,"(14.6514, 121.0497)",0.04288507,36,58,150,379,0.23701692,34,379
2025-03-30T21:03:15.732601,Ring,"(14.6514, 121.0497)",0.04287195,36,58,150,379,0.23794365,34,379
2025-03-30T21:03:28.549596,Ring,"(14.6514, 121.0497)",0.04277396,36,58,150,379,0.23838019,34,379
2025-03-30T21:03:41.385941,Ring,"(14.6514, 121.0497)",0.04299688,36,58,150,379,0.23825049,34,379
2025-03-30T21:03:54.277400,Ring,"(14.6514, 121.0497)",0.04309916,36,58,150,379,0.23787165,34,379
2025-03-30T21:04:07.100040,Ring,"(14.6514, 121.0497)",0.04301763,36,58,150,379,0.23669577,34,379
2025-03-30T21:04:19.983163,Ring,"(14.6514, 121.0497)",0.0429194,36,58,150,379,0.23914409,34,379
2025-03-30T21:04:32.904395,Ring,"(14.6514, 121.0497)",0.04265475,36,58,150,379,0.31171966,34,379
2025-03-30T21:04:45.737621,Ring,"(14.6514, 121.0497)",0.04302335,36,58,150,379,0.23864317,34,379
2025-03-30T21:04:58.577363,Ring,"(14.6514, 121.0497)",0.04260731,36,58,150,379,0.23661089,34,379
2025-03-30T21:05:11.527067,Ring,"(14.6514, 121.0497)",0.0429008,36,58,150,379,0.23761511,34,379
2025-03-30T21:05:24.372931,Ring,"(14.6514, 121.0497)",0.04283786,36,58,150,379,0.23628473,34,379
2025-03-30T21:05:37.233911,Ring,"(14.6514, 121.0497)",0.04250026,36,58,150,379,0.23501801,34,379
2025-03-30T21:05:50.165444,Ring,"(14.6514, 121.0497)",0.04268622,36,58,150,379,0.2353549,34,379
2025-03-30T21:06:02.970310,Ring,"(14.6514, 121.0497)",0.0428493,36,58,150,379,0.23475003,34,379
2025-03-30T21:06:15.808491,Ring,"(14.6514, 121.0497)",0.04255199,36,58,150,379,0.23692822,34,379
2025-03-30T21:06:28.705282,Ring,"(14.6514, 121.0497)",0.04281926,36,58,150,379,0.31218481,34,379
2025-03-30T21:06:41.570073,Ring,"(14.6514, 121.0497)",0.04296589,36,58,150,379,0.23702192,34,379
2025-03-30T21:06:54.413663,Ring,"(14.6514, 121.0497)",0.04293656,36,58,150,379,0.23860383,34,379
2025-03-30T21:07:07.297548,Ring,"(14.6514, 121.0497)",0.04274011,36,58,150,379,0.23637342,34,379
2025-03-30T21:07:20.127064,Ring,"(14.6514, 121.0497)",0.04247403,36,58,150,379,0.23616862,34,379
2025-03-30T21:07:32.944808,Ring,"(14.6514, 121.0497)",0.04282355,36,58,150,379,0.23990154,34,379
2025-03-30T21:07:45.854352,Ring,"(14.6514, 121.0497)",0.04316974,36,58,150,379,0.2387867,34,379
2025-03-30T21:07:58.637970,Ring,"(14.6514, 121.0497)",0.04276633,36,58,150,379,0.23865271,34,379
2025-03-30T21:08:11.525634,Ring,"(14.6514, 121.0497)",0.0425632,36,58,150,379,0.23667002,34,379
2025-03-30T21:08:24.454911,Ring,"(14.6514, 121.0497)",0.04278231,36,58,150,379,0.31305885,34,379
2025-03-30T21:08:37.345666,Ring,"(14.6514, 121.0497)",0.04286051,36,58,150,379,0.23747754,34,379
2025-03-30T21:08:50.213117,Ring,"(14.6514, 121.0497)",0.04297566,36,58,150,379,0.23565197,34,379
2025-03-30T21:09:03.088078,Ring,"(14.6514, 121.0497)",0.04248452,36,58,150,379,0.23801303,34,379
2025-03-30T21:09:15.920349,Ring,"(14.6514, 121.0497)",0.04275608,36,58,150,379,0.23486233,34,379
2025-03-30T21:09:28.783080,Ring,"(14.6514, 121.0497)",0.04252982,36,58,150,379,0.23559117,34,379
2025-03-30T21:09:41.709984,Ring,"(14.6514, 121.0497)",0.04318309,36,58,150,379,0.23709178,34,379
2025-03-30T21:09:54.536270,Ring,"(14.6514, 121.0497)",0.04265881,36,58,150,379,0.23482156,34,379
2025-03-30T21:10:07.386144,Ring,"(14.6514, 121.0497)",0.04340577,36,58,150,379,0.23871469,34,379
2025-03-30T21:10:20.295788,Ring,"(14.6514, 121.0497)",0.04287648,36,58,150,379,0.31364107,34,379
2025-03-30T21:10:33.101307,Ring,"(14.6514, 121.0497)",0.04266644,36,58,150,379,0.2373209,34,379
2025-03-30T21:10:45.923637,Ring,"(14.6514, 121.0497)",0.04251719,36,58,150,379,0.23674893,34,379
2025-03-30T21:10:58.843738,Ring,"(14.6514, 121.0497)",0.0426302,36,58,150,379,0.23603702,34,379
2025-03-30T21:11:11.685761,Ring,"(14.6514, 121.0497)",0.04336596,36,58,150,379,0.23852134,34,379
2025-03-30T21:11:24.547373,Ring,"(14.6514, 121.0497)",0.04317498,36,58,150,379,0.23857379,34,379
2025-03-30T21:11:37.437296,Ring,"(14.6514, 121.0497)",0.0438149,36,58,150,379,0.23771119,34,379
2025-03-30T21:11:50.297161,Ring,"(14.6514, 121.0497)",0.04318762,36,58,150,379,0.23700404,34,379
2025-03-30T21:12:03.142111,Ring,"(14.6514, 121.0497)",0.04282546,36,58,150,379,0.23739624,34,379
2025-03-30T21:12:16.070965,Ring,"(14.6514, 121.0497)",0.0427897,36,58,150,379,0.31423211,34,379
2025-03-30T21:12:28.901728,Ring,"(14.6514, 121.0497)",0.04256964,36,58,150,379,0.23671937,34,379
2025-03-30T21:12:41.766149,Ring,"(14.6514, 121.0497)",0.04326367,36,58,150,379,0.2380197,34,379
2025-03-30T21:12:54.666812,Ring,"(14.6514, 121.0497)",0.04283333,36,58,150,379,0.2367456,34,379
2025-03-30T21:13:07.515664,Ring,"(14.6514, 121.0497)",0.04315472,36,58,150,379,0.24000955,34,379
2025-03-30T21:13:20.368057,Ring,"(14.6514, 121.0497)",0.04271269,36,58,150,379,0.23536372,34,379
2025-03-30T21:13:33.319286,Ring,"(14.6514, 121.0497)",0.04281807,36,58,150,379,0.23646259,34,379
2025-03-30T21:13:46.152855,Ring,"(14.6514, 121.0497)",0.04295397,36,58,150,379,0.23523712,34,379
2025-03-30T21:13:59.016918,Ring,"(14.6514, 121.0497)",0.04276586,36,58,150,379,0.23594642,34,379
2025-03-30T21:14:11.934435,Ring,"(14.6514, 121.0497)",0.04264116,36,58,150,379,0.31110954,34,379
2025-03-30T21:14:24.743291,Ring,"(14.6514, 121.0497)",0.04258013,36,58,150,379,0.23838615,34,379
2025-03-30T21:14:37.610236,Ring,"(14.6514, 121.0497)",0.0429039,36,58,150,379,0.23786783,34,379
2025-03-30T21:14:50.530678,Ring,"(14.6514, 121.0497)",0.04275751,36,58,150,379,0.23530459,34,379
2025-03-30T21:15:03.375605,Ring,"(14.6514, 121.0497)",0.04286098,36,58,150,379,0.23607373,34,379
2025-03-30T21:15:16.253657,Ring,"(14.6514, 121.0497)",0.04328537,36,58,150,379,0.23778558,34,379
2025-03-30T21:15:29.145359,Ring,"(14.6514, 121.0497)",0.04281831,36,58,150,379,0.23840523,34,379
2025-03-30T21:15:42.010682,Ring,"(14.6514, 121.0497)",0.04297805,36,58,150,379,0.23825121,34,379
2025-03-30T21:15:54.888898,Ring,"(14.6514, 121.0497)",0.04264235,36,58,150,379,0.23624516,34,379
2025-03-30T21:16:07.822529,Ring,"(14.6514, 121.0497)",0.0429492,36,58,150,379,0.31260991,34,379
2025-03-30T21:16:20.669660,Ring,"(14.6514, 121.0497)",0.0426271,36,58,150,379,0.23653913,34,379
2025-03-30T21:16:33.501420,Ring,"(14.6514, 121.0497)",0.04282451,36,58,150,379,0.23556805,34,379
2025-03-30T21:16:46.406376,Ring,"(14.6514, 121.0497)",0.04319429,36,58,150,379,0.23980737,34,379
2025-03-30T21:16:59.233203,Ring,"(14.6514, 121.0497)",0.04298496,36,58,150,379,0.23612833,34,379
2025-03-30T21:17:12.072691,Ring,"(14.6514, 121.0497)",0.04302812,36,58,150,379,0.23712111,34,379
2025-03-30T21:17:24.981950,Ring,"(14.6514, 121.0497)",0.04229784,36,58,150,379,0.23634958,34,379
2025-03-30T21:17:37.828929,Ring,"(14.6514, 121.0497)",0.04291964,36,58,150,379,0.2385664,34,379
2025-03-30T21:17:50.643869,Ring,"(14.6514, 121.0497)",0.04292154,36,58,150,379,0.23605871,34,379
2025-03-30T21:18:03.565753,Ring,"(14.6514, 121.0497)",0.04295802,36,58,150,379,0.3118546,34,379
2025-03-30T21:18:16.365999,Ring,"(14.6514, 121.0497)",0.04279685,36,58,150,379,0.2382977,34,379
2025-03-30T21:18:29.237541,Ring,"(14.6514, 121.0497)",0.04287529,36,58,150,379,0.23740673,34,379
2025-03-30T21:18:42.127213,Ring,"(14.6514, 121.0497)",0.04287195,36,58,150,379,0.23748422,34,379
2025-03-30T21:18:54.974543,Ring,"(14.6514, 121.0497)",0.04320502,36,58,150,379,0.23845649,34,379
2025-03-30T21:19:07.818579,Ring,"(14.6514, 121.0497)",0.04286671,36,58,150,379,0.23619628,34,379
2025-03-30T21:19:20.725997,Ring,"(14.6514, 121.0497)",0.04268551,36,58,150,379,0.23789239,34,379
2025-03-30T21:19:33.555856,Ring,"(14.6514, 121.0497)",0.04241419,36,58,150,379,0.23674607,34,379
2025-03-30T21:19:46.404142,Ring,"(14.6514, 121.0497)",0.04329586,36,58,150,379,0.23840117,34,379
2025-03-30T21:19:59.298723,Ring,"(14.6514, 121.0497)",0.04308343,36,58,150,379,0.31028652,34,379
2025-03-30T21:20:12.089451,Ring,"(14.6514, 121.0497)",0.0425446,36,58,150,379,0.23496437,34,379
2025-03-30T21:20:24.922383,Ring,"(14.6514, 121.0497)",0.04273343,36,58,150,379,0.23784447,34,379
2025-03-30T21:20:37.688398,Ring,"(14.6514, 121.0497)",0.04258513,36,58,150,379,0.23574543,34,379
2025-03-30T21:20:50.356746,Ring,"(14.6514, 121.0497)",0.04271221,36,58,150,379,0.23769879,34,379
2025-03-30T21:21:03.004523,Ring,"(14.6514, 121.0497)",0.04234862,36,58,150,379,0.23369884,34,379
2025-03-30T21:21:15.749633,Ring,"(14.6514, 121.0497)",0.04222703,36,58,150,379,0.23413897,34,379
2025-03-30T21:21:28.390013,Ring,"(14.6514, 121.0497)",0.04233909,36,58,150,379,0.23249221,34,379
2025-03-30T21:21:41.069448,Ring,"(14.6514, 121.0497)",0.04268694,36,58,150,379,0.23472595,34,379
2025-03-30T21:21:53.808970,Ring,"(14.6514, 121.0497)",0.0425818,36,58,150,379,0.31105185,34,379
2025-03-30T21:22:06.500516,Ring,"(14.6514, 121.0497)",0.04234815,36,58,150,379,0.23522806,34,379
2025-03-30T21:22:19.190299,Ring,"(14.6514, 121.0497)",0.04318285,36,58,150,379,0.23841047,34,379
2025-03-30T21:22:31.987563,Ring,"(14.6514, 121.0497)",0.04287148,36,58,150,379,0.23510289,34,379
2025-03-30T21:22:44.663599,Ring,"(14.6514, 121.0497)",0.04269218,36,58,150,379,0.23590088,34,379
2025-03-30T21:22:57.363790,Ring,"(14.6514, 121.0497)",0.04275918,36,58,150,379,0.23692942,34,379
2025-03-30T21:23:10.074775,Ring,"(14.6514, 121.0497)",0.04263568,36,58,150,379,0.23373413,34,379
2025-03-30T21:23:22.717369,Ring,"(14.6514, 121.0497)",0.04262424,36,58,150,379,0.23838878,34,379
2025-03-30T21:23:35.390112,Ring,"(14.6514, 121.0497)",0.04258513,36,58,150,379,0.23698997,34,379
2025-03-30T21:23:48.162990,Ring,"(14.6514, 121.0497)",0.04299474,36,58,150,379,0.30787587,34,379
2025-03-30T21:24:00.822605,Ring,"(14.6514, 121.0497)",0.042346,36,58,150,379,0.23388267,34,379
2025-03-30T21:24:13.475304,Ring,"(14.6514, 121.0497)",0.04243445,36,58,150,379,0.23359561,34,379
2025-03-30T21:24:26.188775,Ring,"(14.6514, 121.0497)",0.04250884,36,58,150,379,0.23508143,34,379
2025-03-30T21:24:38.856501,Ring,"(14.6514, 121.0497)",0.04298759,36,58,150,379,0.23654723,34,379
2025-03-30T21:24:51.508089,Ring,"(14.6514, 121.0497)",0.0424509,36,58,150,379,0.23582077,34,379
2025-03-30T21:25:04.235505,Ring,"(14.6514, 121.0497)",0.04253435,36,58,150,379,0.23535538,34,379
2025-03-30T21:25:16.916804,Ring,"(14.6514, 121.0497)",0.04314446,36,58,150,379,0.23463488,34,379
2025-03-30T21:25:29.571125,Ring,"(14.6514, 121.0497)",0.0421133,36,58,150,379,0.23508716,34,379
2025-03-30T21:25:42.300373,Ring,"(14.6514, 121.0497)",0.04223561,36,58,150,379,0.3071723,34,379
2025-03-30T21:25:54.933481,Ring,"(14.6514, 121.0497)",0.04238558,36,58,150,379,0.23461723,34,379
2025-03-30T21:26:07.615441,Ring,"(14.6514, 121.0497)",0.04297137,36,58,150,379,0.23409224,34,379
2025-03-30T21:26:20.358942,Ring,"(14.6514, 121.0497)",0.04244757,36,58,150,379,0.2355659,34,379
2025-03-30T21:26:33.015433,Ring,"(14.6514, 121.0497)",0.0425508,36,58,150,379,0.23470235,34,379
2025-03-30T21:26:45.694330,Ring,"(14.6514, 121.0497)",0.04213762,36,58,150,379,0.23266029,34,379
2025-03-30T21:26:58.421517,Ring,"(14.6514, 121.0497)",0.04252887,36,58,150,379,0.23336244,34,379
